id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
3561,Maurizio,Costa,14,M,1.1,111,5.3,sufficiente,bocciato
3562,Angela,Rinaldi,20,F,0.3,217,6.3,sufficiente,promosso
3563,Camilla,Caruso,14,F,1.7,121,6.6,buono,promosso
3564,Fabio,Gallo,19,M,2.9,190,7.7,sufficiente,promosso
3565,Claudia,Orlando,20,F,7.3,191,9.3,scarso,bocciato
3566,Luca,Cavallaro,14,M,5.5,213,6.2,scarso,bocciato
3567,Laura,Romano,20,F,7.2,177,5.9,scarso,bocciato
3568,Simone,Hallal,15,M,7.4,35,6.7,sufficiente,promosso
3569,Giuseppe,Esposito,17,M,0.3,199,9.9,scarso,bocciato
3570,Giovanni,Pdor,15,M,7.2,189,5.2,sufficiente,bocciato
3571,Francesco,Martinelli,18,M,3.3,36,5.0,buono,bocciato
3572,Laura,Rossi,20,F,4.5,201,4.4,scarso,bocciato
3573,Ilaria,Orlando,15,F,1.7,151,5.4,scarso,bocciato
3574,Daniele,Rinaldi,17,M,0.3,157,5.8,sufficiente,promosso
3575,Laura,Caruso,19,F,0.6,139,4.6,sufficiente,bocciato
3576,Vincenzo,Rossi,17,M,1.6,42,6.7,buono,promosso
3577,Claudio,Pellegrini,17,M,7.9,220,8.7,scarso,bocciato
3578,Silvia,Villa,17,F,3.6,210,6.2,scarso,bocciato
3579,Andrea,Fontana,14,M,1.2,129,7.2,ottimo,promosso
3580,Andrea,De Santis,14,F,4.4,82,5.5,sufficiente,promosso
3581,Maria,Ferraro,17,F,4.4,196,5.7,sufficiente,promosso
3582,Giulia,Colombo,15,F,7.3,164,9.9,ottimo,promosso
3583,Federico,Lombardi,20,M,0.6,128,8.8,buono,promosso
3584,Simone,Fabbri,19,M,7.1,139,6.7,buono,promosso
3585,Simone,Martini,17,M,5.4,84,8.3,sufficiente,promosso
3586,Francesco,Gallo,15,M,1.3,168,9.7,buono,promosso
3587,Alberto,Romano,20,M,4.4,65,6.5,buono,promosso
3588,Filippo,Pdor,16,M,4.6,37,9.0,ottimo,promosso
3589,Nicole,Ricci,19,F,1.4,29,6.0,ottimo,promosso
3590,Sara,Zhing,15,F,3.4,73,7.6,sufficiente,promosso
3591,Claudio,Pellegrini,17,M,3.9,213,5.7,sufficiente,promosso
3592,Cristina,Rizzo,14,F,3.2,39,5.5,sufficiente,promosso
3593,Paolo,De Santis,17,M,2.7,136,8.8,buono,promosso
3594,Cristina,Romano,17,F,7.0,122,7.3,sufficiente,promosso
3595,Alessia,Lopes,18,F,0.3,80,7.0,sufficiente,promosso
3596,Maria,Ferrari,17,F,0.9,193,8.8,sufficiente,promosso
3597,Michele,Colombo,16,M,7.3,181,7.1,sufficiente,promosso
3598,Stefano,Costa,16,M,0.8,47,8.3,sufficiente,promosso
3599,Ilaria,Costa,14,F,2.5,118,8.2,buono,promosso
3600,Alfio,Mariani,14,M,1.0,187,4.3,scarso,bocciato
3601,Claudio,Bellini,18,M,5.9,159,8.0,scarso,bocciato
3602,Alessia,Gallo,19,F,1.3,137,8.4,sufficiente,promosso
3603,Federica,Bellini,16,F,0.4,78,4.4,scarso,bocciato
3604,Simona,Esposito,17,F,5.7,59,5.0,sufficiente,bocciato
3605,Emanuele,Farina,17,M,0.4,72,9.0,sufficiente,promosso
3606,Federica,Santoro,14,F,2.2,97,6.7,buono,promosso
3607,Alberto,Bianchi,14,M,4.8,38,8.1,sufficiente,promosso
3608,Michele,Costa,17,M,7.1,31,8.5,ottimo,promosso
3609,Marco,Mariani,15,M,6.4,82,6.2,buono,promosso
3610,Sara,Romano,14,F,0.2,132,4.9,scarso,bocciato
3611,Filippo,De Santis,15,M,6.0,152,7.7,sufficiente,promosso
3612,Salvatore,Cattaneo,18,M,5.4,36,6.1,ottimo,promosso
3613,Francesco,Pdor,18,M,2.0,134,6.0,buono,promosso
3614,Maurizio,Colombo,19,M,3.2,54,7.3,sufficiente,promosso
3615,Chiara,Marchetti,14,F,7.0,84,8.8,scarso,bocciato
3616,Alice,Marchetti,18,F,0.5,16,7.7,sufficiente,promosso
3617,Nicole,Gallo,16,F,2.4,150,5.1,buono,bocciato
3618,Eleonora,Russo,17,F,2.2,32,6.6,scarso,bocciato
3619,Claudia,Romano,15,F,2.1,26,9.5,scarso,bocciato
3620,Simone,Santoro,16,M,3.2,93,5.8,buono,promosso
3621,Sofia,Cattaneo,19,F,7.3,16,6.2,sufficiente,promosso
3622,Alberto,Gentile,15,M,2.6,100,9.0,sufficiente,promosso
3623,Giovanni,Fontana,18,M,5.1,91,5.1,ottimo,bocciato
3624,Marco,Lombardi,18,M,4.9,145,4.2,sufficiente,bocciato
3625,Roberta,Piras,18,F,2.1,79,6.7,ottimo,promosso
3626,Valentina,Esposito,16,F,3.5,199,4.2,sufficiente,bocciato
3627,Alessandro,Moretti,15,M,5.5,42,9.8,sufficiente,promosso
3628,Eleonora,Giordano,14,F,4.1,5,8.0,buono,promosso
3629,Angela,Pdor,14,F,7.3,78,8.9,ottimo,promosso
3630,Davide,Bellini,18,M,0.1,26,9.1,sufficiente,promosso
3631,Daniele,Mancini,20,M,0.1,217,10.0,buono,promosso
3632,Giuseppe,Conti,16,M,7.9,163,4.3,scarso,bocciato
3633,Salvatore,Grassi,17,M,2.1,123,8.2,scarso,bocciato
3634,Eleonora,Esposito,18,F,7.6,178,9.3,sufficiente,promosso
3635,Roberta,Cavallaro,17,F,5.9,0,9.6,sufficiente,promosso
3636,Sofia,Rossi,16,F,3.1,206,8.3,buono,promosso
3637,Salvatore,Marino,17,M,0.2,76,6.8,scarso,bocciato
3638,Andrea,Cavallaro,18,M,1.2,37,9.7,sufficiente,promosso
3639,Nicole,Lombardi,20,F,3.0,56,7.7,buono,promosso
3640,Giovanni,Ricci,19,M,4.0,123,8.9,sufficiente,promosso
3641,Beatrice,Rinaldi,16,F,6.1,6,4.4,sufficiente,bocciato
3642,Martina,Fabbri,20,F,2.5,19,8.2,buono,promosso
3643,Alfio,Colombo,15,M,4.8,6,7.8,buono,promosso
3644,Emanuele,Bellini,18,M,3.7,176,7.3,scarso,bocciato
3645,Beatrice,Conti,18,F,7.2,5,6.3,buono,promosso
3646,Antonio,Santoro,15,M,4.7,124,8.3,sufficiente,promosso
3647,Alfio,Farina,14,M,6.1,205,9.5,buono,promosso
3648,Alice,Fontana,16,F,1.7,211,8.4,sufficiente,promosso
3649,Silvia,Costa,17,F,1.0,57,8.8,sufficiente,promosso
3650,Fabio,Caruso,19,M,2.9,24,8.6,sufficiente,promosso
3651,Riccardo,Bellini,18,M,3.2,190,4.5,buono,bocciato
3652,Veronica,Sala,20,F,0.6,172,6.9,sufficiente,promosso
3653,Giulia,Grassi,17,F,1.4,22,4.7,sufficiente,bocciato
3654,Elisa,Fontana,17,F,5.7,66,6.4,buono,promosso
3655,Roberto,Barbieri,18,M,7.4,140,9.3,sufficiente,promosso
3656,Filippo,Rizzo,14,M,2.5,99,5.1,sufficiente,bocciato
3657,Elisa,Marino,15,F,5.5,16,9.1,ottimo,promosso
3658,Andrea,Ferraro,14,F,6.9,140,7.2,sufficiente,promosso
3659,Chiara,Monti,16,F,5.9,152,7.2,sufficiente,promosso
3660,Fabio,Cattaneo,18,M,5.2,19,8.8,buono,promosso
3661,Enrico,Mancini,17,M,4.4,30,4.6,ottimo,bocciato
3662,Gabriele,Moretti,15,M,1.8,149,8.6,buono,promosso
3663,Tommaso,Leone,16,M,7.9,205,8.0,sufficiente,promosso
3664,Camilla,Pellegrini,20,F,2.9,17,9.0,sufficiente,promosso
3665,Martina,Gallo,18,F,7.5,28,6.8,scarso,bocciato
3666,Roberta,Ferrari,17,F,7.0,106,6.1,scarso,bocciato
3667,Matteo,Pellegrini,15,M,1.7,181,4.9,ottimo,bocciato
3668,Giulia,Rossi,14,F,4.2,197,8.6,sufficiente,promosso
3669,Ezechiele,Cavallaro,15,M,1.7,50,5.5,sufficiente,promosso
3670,Martina,Monti,16,F,0.8,10,9.0,scarso,bocciato
3671,Tommaso,Rossi,19,M,5.4,110,9.5,ottimo,promosso
3672,Veronica,Hallal,16,F,6.4,155,7.8,sufficiente,promosso
3673,Federica,Marchetti,17,F,0.1,171,7.8,sufficiente,promosso
3674,Elena,Villa,18,F,7.2,95,7.6,sufficiente,promosso
3675,Riccardo,Villa,20,M,2.6,201,5.7,sufficiente,promosso
3676,Alessandro,Ricci,20,M,5.9,7,4.1,ottimo,bocciato
3677,Alberto,Valentini,17,M,2.7,5,5.5,ottimo,promosso
3678,Roberta,Valentini,18,F,1.6,32,5.0,scarso,bocciato
3679,Francesco,Esposito,20,M,1.0,164,6.9,ottimo,promosso
3680,Federico,Colombo,20,M,2.5,88,5.2,sufficiente,bocciato
3681,Veronica,Fabbri,17,F,7.9,55,7.8,ottimo,promosso
3682,Gabriele,Hallal,18,M,0.6,54,4.5,sufficiente,bocciato
3683,Barbara,Giordano,20,F,2.7,11,8.5,buono,promosso
3684,Matteo,Moretti,14,M,2.2,38,9.4,sufficiente,promosso
3685,Simona,Moretti,16,F,1.5,167,7.9,ottimo,promosso
3686,Angela,Caruso,19,F,4.9,55,6.5,scarso,bocciato
3687,Valentina,Zhing,14,F,6.2,156,8.5,buono,promosso
3688,Nicola,Crodino,15,M,2.6,209,4.1,buono,bocciato
3689,Sofia,Conti,14,F,5.0,156,5.3,sufficiente,bocciato
3690,Roberto,Sala,15,M,5.6,152,8.9,ottimo,promosso
3691,Alessandro,Ricci,18,M,7.5,29,6.2,sufficiente,promosso
3692,Dino,Lombardi,19,M,2.9,18,5.7,sufficiente,promosso
3693,Laura,Lopes,16,F,5.5,106,8.1,buono,promosso
3694,Dino,Fabbri,18,M,0.3,109,5.5,sufficiente,promosso
3695,Claudia,Caruso,15,F,4.8,180,9.0,scarso,bocciato
3696,Chiara,Pellegrini,16,F,2.6,81,6.1,sufficiente,promosso
3697,Elena,Esposito,14,F,1.6,63,7.0,scarso,bocciato
3698,Claudia,Fabbri,19,F,6.4,123,6.2,ottimo,promosso
3699,Luca,Galli,20,M,4.3,27,6.9,sufficiente,promosso
3700,Simone,Costa,14,M,3.2,107,8.1,buono,promosso
3701,Dino,Rossi,17,M,5.2,165,6.4,buono,promosso
3702,Gabriele,Monti,17,M,3.8,28,6.1,sufficiente,promosso
3703,Martina,Gallo,16,F,8.0,190,6.2,scarso,bocciato
3704,Paolo,Russo,20,M,5.7,8,7.6,ottimo,promosso
3705,Luca,Monti,19,M,2.3,25,9.0,sufficiente,promosso
3706,Alessandra,Bruno,14,F,1.9,41,5.8,buono,promosso
3707,Claudia,Marchetti,17,F,6.3,25,9.6,sufficiente,promosso
3708,Paola,Villa,18,F,7.6,129,8.0,sufficiente,promosso
3709,Eleonora,De Luca,16,F,2.1,6,4.1,sufficiente,bocciato
3710,Fabio,Rizzo,14,M,1.0,171,4.8,sufficiente,bocciato
3711,Roberto,Galli,16,M,8.0,194,9.8,buono,promosso
3712,Pdor,Conti,16,M,5.6,176,4.9,sufficiente,bocciato
3713,Federico,Esposito,15,M,1.0,52,5.5,sufficiente,promosso
3714,Elisa,Mancini,20,F,7.8,146,7.9,buono,promosso
3715,Elena,Lopes,14,F,5.4,93,6.2,buono,promosso
3716,Alfio,Orlando,19,M,6.3,68,4.9,sufficiente,bocciato
3717,Valentina,Marino,17,F,4.2,105,7.0,buono,promosso
3718,Nicole,Orlando,17,F,2.2,114,5.9,scarso,bocciato
3719,Barbara,Ferraro,14,F,5.0,70,9.6,buono,promosso
3720,Agamennone,Cattaneo,14,M,7.9,124,4.1,scarso,bocciato
3721,Laura,Gallo,19,F,7.2,191,4.6,buono,bocciato
3722,Ezechiele,Lombardi,20,M,2.3,70,8.2,buono,promosso
3723,Tommaso,Galli,15,M,7.9,106,8.7,scarso,bocciato
3724,Alberto,Bianchi,14,M,0.7,73,9.2,buono,promosso
3725,Tommaso,Moretti,14,M,5.8,166,4.6,buono,bocciato
3726,Ilaria,Zhing,19,F,4.1,157,4.5,buono,bocciato
3727,Angela,Sala,20,F,5.3,120,7.4,sufficiente,promosso
3728,Paolo,Barbieri,17,M,0.4,216,8.2,buono,promosso
3729,Stefano,Cattaneo,16,M,2.7,183,6.7,buono,promosso
3730,Gabriele,Leone,15,M,3.1,180,6.8,sufficiente,promosso
3731,Agamennone,Monti,15,M,4.7,184,7.3,buono,promosso
3732,Alice,Rizzo,19,F,3.8,208,7.2,sufficiente,promosso
3733,Andrea,Orlando,17,F,1.1,217,9.0,buono,promosso
3734,Andrea,Rizzo,19,F,0.2,213,7.9,ottimo,promosso
3735,Veronica,Ferraro,15,F,4.1,205,6.7,ottimo,promosso
3736,Dino,Gentile,15,M,4.6,123,5.4,sufficiente,promosso
3737,Nicola,De Luca,16,M,1.3,180,5.3,buono,bocciato
3738,Maurizio,Rossi,14,M,7.3,16,6.5,sufficiente,promosso
3739,Martina,Rinaldi,15,F,0.9,36,9.6,buono,promosso
3740,Martina,Marino,15,F,6.3,67,7.2,sufficiente,promosso
3741,Cristina,Bellini,16,F,4.0,97,10.0,sufficiente,promosso
3742,Vincenzo,Cavallaro,18,M,6.0,12,5.9,buono,promosso
3743,Enrico,Santoro,17,M,7.8,134,6.5,scarso,bocciato
3744,Salvatore,Colombo,14,M,1.8,1,9.9,scarso,bocciato
3745,Sofia,Bellini,20,F,1.0,11,8.7,sufficiente,promosso
3746,Simone,Cavallaro,18,M,7.7,107,7.7,buono,promosso
3747,Nicole,Ricci,19,F,2.3,51,5.0,sufficiente,bocciato
3748,Federica,Serra,16,F,3.5,60,4.6,buono,bocciato
3749,Paola,Santoro,19,F,5.9,116,7.2,ottimo,promosso
3750,Valentina,Russo,17,F,4.5,99,8.7,sufficiente,promosso
3751,Jack,Gentile,14,M,3.9,158,6.9,buono,promosso
3752,Maurizio,Pellegrini,19,M,1.2,37,7.8,sufficiente,promosso
3753,Stefano,Villa,15,M,7.7,91,8.4,sufficiente,promosso
3754,Federica,Cattaneo,14,F,4.8,45,5.2,sufficiente,bocciato
3755,Valentina,Lombardi,18,F,7.3,209,8.3,buono,promosso
3756,Maurizio,Crodino,18,M,1.6,88,7.0,sufficiente,promosso
3757,Sofia,Mariani,16,F,0.5,66,8.1,sufficiente,promosso
3758,Ezechiele,Longo,17,M,1.2,109,5.9,ottimo,promosso
3759,Michele,Giordano,19,M,5.2,51,6.0,ottimo,promosso
3760,Alessia,Grassi,17,F,2.8,56,9.1,sufficiente,promosso
3761,Antonio,Caruso,14,M,1.7,41,9.4,sufficiente,promosso
3762,Marta,Sanna,20,F,5.3,82,5.2,sufficiente,bocciato
3763,Paola,Conti,19,F,7.1,166,6.9,scarso,bocciato
3764,Francesco,De Luca,19,M,2.9,18,5.0,ottimo,bocciato
3765,Filippo,Barbieri,14,M,3.9,122,7.4,scarso,bocciato
3766,Vincenzo,Bellini,20,M,7.5,172,9.8,sufficiente,promosso
3767,Salvatore,Martinelli,15,M,0.3,77,7.2,sufficiente,promosso
3768,Gabriele,Rossi,16,M,2.3,119,7.8,buono,promosso
3769,Michele,Zhing,19,M,4.3,16,4.7,scarso,bocciato
3770,Simona,Ferrari,18,F,7.4,1,6.1,buono,promosso
3771,Francesca,Colombo,16,F,7.4,121,4.9,sufficiente,bocciato
3772,Claudio,Martinelli,16,M,4.0,159,7.9,sufficiente,promosso
3773,Alice,Moretti,14,F,6.7,189,8.9,scarso,bocciato
3774,Valentina,Gallo,19,F,4.1,100,4.1,scarso,bocciato
3775,Roberto,Greco,15,M,4.6,214,8.7,sufficiente,promosso
3776,Emanuele,Marino,19,M,1.6,96,8.4,sufficiente,promosso
3777,Fabio,Fontana,14,M,4.6,115,8.7,sufficiente,promosso
3778,Chiara,Hallal,18,F,2.4,142,9.3,sufficiente,promosso
3779,Filippo,Rossi,18,M,7.4,150,4.3,sufficiente,bocciato
3780,Sofia,Romano,15,F,3.4,191,6.6,scarso,bocciato
3781,Valentina,Zhing,17,F,3.0,198,8.8,buono,promosso
3782,Giulia,Longo,14,F,6.6,108,5.1,buono,bocciato
3783,Claudia,Russo,16,F,7.2,69,9.3,buono,promosso
3784,Claudio,Rizzo,14,M,5.2,50,9.3,scarso,bocciato
3785,Veronica,Romano,20,F,7.4,3,6.0,scarso,bocciato
3786,Chiara,Grassi,15,F,2.8,102,9.5,buono,promosso
3787,Valentina,Sanna,14,F,2.9,70,6.8,scarso,bocciato
3788,Stefano,Mariani,17,M,3.3,205,6.9,buono,promosso
3789,Beatrice,Sanna,17,F,3.8,193,8.7,buono,promosso
3790,Alessandra,Rizzo,18,F,1.8,99,8.5,buono,promosso
3791,Beatrice,Marchetti,15,F,5.2,220,4.8,buono,bocciato
3792,Nicola,Greco,14,M,4.0,67,9.1,sufficiente,promosso
3793,Jack,Colombo,17,M,5.1,99,4.7,sufficiente,bocciato
3794,Elisa,Greco,20,F,5.8,216,9.8,buono,promosso
3795,Tommaso,Cavallaro,16,M,3.2,179,9.8,ottimo,promosso
3796,Beatrice,Longo,20,F,1.2,174,7.7,sufficiente,promosso
3797,Nicola,Lombardi,15,M,4.8,42,8.2,scarso,bocciato
3798,Gabriele,Caruso,18,M,4.4,171,4.4,ottimo,bocciato
3799,Nicola,Santoro,19,M,0.6,69,5.7,sufficiente,promosso
3800,Gabriele,Bianchi,19,M,4.7,176,7.3,buono,promosso
3801,Federica,Bellini,17,F,0.2,196,8.3,sufficiente,promosso
3802,Alberto,Gallo,18,M,1.6,40,5.3,sufficiente,bocciato
3803,Federica,Grassi,15,F,0.3,20,8.6,buono,promosso
3804,Vincenzo,Lopes,16,M,0.5,192,7.2,scarso,bocciato
3805,Ezechiele,Ferraro,19,M,2.1,52,6.1,buono,promosso
3806,Luca,Villa,17,M,2.1,25,7.0,buono,promosso
3807,Sara,Cattaneo,16,F,0.9,138,8.8,scarso,bocciato
3808,Alice,Rossi,16,F,6.1,152,9.7,buono,promosso
3809,Claudia,Hallal,15,F,1.8,194,4.3,sufficiente,bocciato
3810,Claudia,Barbieri,19,F,2.6,193,8.0,buono,promosso
3811,Stefano,Lombardi,19,M,6.4,193,8.6,sufficiente,promosso
3812,Giovanni,Greco,16,M,4.6,91,8.6,buono,promosso
3813,Riccardo,Rossi,18,M,7.0,15,6.7,buono,promosso
3814,Roberto,Pellegrini,14,M,6.3,104,6.4,scarso,bocciato
3815,Maurizio,Valentini,16,M,4.6,5,9.7,buono,promosso
3816,Nicole,De Luca,15,F,5.5,138,9.5,sufficiente,promosso
3817,Agamennone,Gallo,15,M,1.3,193,7.7,buono,promosso
3818,Marta,Barbieri,15,F,1.4,176,9.1,sufficiente,promosso
3819,Alfio,Martinelli,14,M,0.9,91,9.5,sufficiente,promosso
3820,Giulia,Romano,17,F,6.5,85,4.1,sufficiente,bocciato
3821,Vincenzo,Mancini,20,M,4.4,198,4.5,buono,bocciato
3822,Filippo,Leone,18,M,0.2,64,9.5,sufficiente,promosso
3823,Matteo,De Luca,17,M,5.4,85,6.3,buono,promosso
3824,Alberto,Caruso,17,M,5.8,61,9.5,sufficiente,promosso
3825,Michele,Martini,18,M,2.5,153,9.4,buono,promosso
3826,Simone,Monti,17,M,0.9,100,4.2,buono,bocciato
3827,Michele,Rizzo,15,M,4.3,89,4.4,scarso,bocciato
3828,Simona,Orlando,20,F,0.7,121,6.6,scarso,bocciato
3829,Roberta,Orlando,18,F,5.3,40,8.5,sufficiente,promosso
3830,Alessia,Ferrari,20,F,4.3,164,9.0,sufficiente,promosso
3831,Marco,Zhing,14,M,6.7,43,5.7,buono,promosso
3832,Luca,Rossi,15,M,6.8,148,6.1,buono,promosso
3833,Sara,Bellini,16,F,1.2,196,5.1,scarso,bocciato
3834,Alfio,Martini,14,M,4.1,180,6.4,sufficiente,promosso
3835,Eleonora,Valentini,20,F,0.8,219,7.2,buono,promosso
3836,Roberta,Lombardi,17,F,2.7,185,7.8,buono,promosso
3837,Elena,De Luca,14,F,2.8,35,5.1,sufficiente,bocciato
3838,Giuseppe,Marchetti,18,M,6.3,211,4.7,buono,bocciato
3839,Nicola,Ricci,18,M,5.4,195,9.5,buono,promosso
3840,Jack,De Luca,17,M,4.9,147,8.3,sufficiente,promosso
3841,Angela,Caruso,19,F,5.4,180,7.2,sufficiente,promosso
3842,Salvatore,De Santis,20,M,0.1,96,9.4,sufficiente,promosso
3843,Sofia,Bianchi,18,F,4.8,175,9.5,buono,promosso
3844,Andrea,Rizzo,17,F,8.0,116,8.0,buono,promosso
3845,Enrico,Martinelli,19,M,7.3,67,8.4,buono,promosso
3846,Alessandra,Marino,18,F,2.4,126,4.2,ottimo,bocciato
3847,Maria,Bianchi,19,F,5.8,207,9.0,ottimo,promosso
3848,Filippo,Mariani,18,M,0.9,136,6.1,sufficiente,promosso
3849,Veronica,Greco,14,F,1.9,205,9.1,sufficiente,promosso
3850,Silvia,Conti,15,F,5.2,40,6.5,sufficiente,promosso
3851,Sara,Marino,19,F,4.4,77,5.5,scarso,bocciato
3852,Valentina,Martinelli,17,F,4.7,182,8.7,buono,promosso
3853,Filippo,De Luca,14,M,8.0,37,4.8,buono,bocciato
3854,Vincenzo,Fontana,20,M,0.4,201,9.3,sufficiente,promosso
3855,Gabriele,Marino,14,M,3.4,15,4.9,scarso,bocciato
3856,Alice,Gentile,15,F,7.3,9,6.2,sufficiente,promosso
3857,Simone,Colombo,20,M,1.8,217,4.2,sufficiente,bocciato
3858,Simona,Marchetti,19,F,7.7,167,5.8,scarso,bocciato
3859,Emanuele,Fontana,15,M,6.2,1,5.7,ottimo,promosso
3860,Sara,Valentini,18,F,4.7,108,9.5,scarso,bocciato
3861,Sofia,Villa,17,F,7.9,84,9.3,sufficiente,promosso
3862,Marta,Colombo,18,F,2.4,36,5.4,scarso,bocciato
3863,Riccardo,Longo,17,M,4.3,138,8.2,buono,promosso
3864,Sara,Bianchi,17,F,6.0,216,4.9,sufficiente,bocciato
3865,Andrea,Leone,16,M,2.8,98,6.6,sufficiente,promosso
3866,Luca,Zhing,15,M,4.2,137,9.5,ottimo,promosso
3867,Vincenzo,Leone,15,M,0.3,134,6.8,scarso,bocciato
3868,Claudia,De Luca,15,F,7.5,214,4.7,scarso,bocciato
3869,Veronica,Serra,15,F,6.1,173,4.5,sufficiente,bocciato
3870,Matteo,Fabbri,17,M,3.7,8,8.5,ottimo,promosso
3871,Giovanni,Costa,20,M,6.1,6,9.9,sufficiente,promosso
3872,Alberto,Russo,16,M,1.1,9,4.0,sufficiente,bocciato
3873,Emanuele,Leone,19,M,6.2,128,9.1,sufficiente,promosso
3874,Anna,Valentini,19,F,7.6,89,7.7,ottimo,promosso
3875,Claudio,Colombo,16,M,2.0,54,5.1,buono,bocciato
3876,Paola,Colombo,15,F,1.0,157,9.4,buono,promosso
3877,Riccardo,Pdor,16,M,3.9,190,5.9,sufficiente,promosso
3878,Francesca,Bruno,15,F,3.0,118,5.5,buono,promosso
3879,Eleonora,Pellegrini,18,F,0.2,217,6.3,ottimo,promosso
3880,Riccardo,Bruno,16,M,3.1,173,5.1,sufficiente,bocciato
3881,Giuseppe,Romano,18,M,5.6,87,4.4,ottimo,bocciato
3882,Salvatore,Ricci,19,M,7.0,116,6.2,ottimo,promosso
3883,Veronica,Zhing,14,F,4.5,80,5.3,scarso,bocciato
3884,Marta,Fabbri,15,F,2.1,106,6.8,buono,promosso
3885,Matteo,Cavallaro,18,M,2.1,74,4.1,ottimo,bocciato
3886,Federica,Greco,20,F,3.6,142,9.1,buono,promosso
3887,Giulia,Leone,19,F,1.0,189,6.4,sufficiente,promosso
3888,Ilaria,Leone,17,F,6.3,20,5.3,sufficiente,bocciato
3889,Michele,De Santis,14,M,5.4,147,8.8,sufficiente,promosso
3890,Gabriele,Santoro,15,M,1.1,4,4.8,sufficiente,bocciato
3891,Matteo,Mariani,15,M,6.9,165,5.3,scarso,bocciato
3892,Simone,Martini,20,M,1.9,132,6.3,scarso,bocciato
3893,Nicole,De Santis,20,F,2.4,96,7.4,buono,promosso
3894,Pdor,Sala,20,M,2.1,183,5.3,scarso,bocciato
3895,Federica,Bruno,16,F,0.4,86,7.3,sufficiente,promosso
3896,Maria,Gallo,16,F,4.3,181,5.4,sufficiente,promosso
3897,Beatrice,Pellegrini,15,F,3.5,48,7.8,sufficiente,promosso
3898,Silvia,Villa,19,F,6.6,196,4.2,sufficiente,bocciato
3899,Simona,Rinaldi,16,F,4.1,94,8.4,buono,promosso
3900,Nicole,Gallo,17,F,7.9,178,7.7,sufficiente,promosso
3901,Roberta,Cattaneo,14,F,0.0,55,9.9,sufficiente,promosso
3902,Veronica,Longo,20,F,5.1,63,5.1,buono,bocciato
3903,Roberta,Hallal,15,F,6.6,175,6.2,ottimo,promosso
3904,Federico,Hallal,16,M,0.5,212,9.0,sufficiente,promosso
3905,Simone,Crodino,14,M,2.9,136,9.5,sufficiente,promosso
3906,Dino,Mariani,16,M,0.0,0,7.7,buono,promosso
3907,Simona,Barbieri,14,F,5.3,147,9.3,scarso,bocciato
3908,Barbara,Caruso,18,F,4.0,24,7.9,buono,promosso
3909,Jack,Russo,18,M,3.0,95,9.0,ottimo,promosso
3910,Veronica,Ferrari,20,F,6.8,158,8.4,ottimo,promosso
3911,Ilaria,Ricci,17,F,5.8,85,6.6,sufficiente,promosso
3912,Ezechiele,Marchetti,15,M,4.5,129,8.0,sufficiente,promosso
3913,Alice,Leone,19,F,4.6,112,4.4,sufficiente,bocciato
3914,Barbara,Barbieri,17,F,7.8,81,6.8,sufficiente,promosso
3915,Tommaso,Esposito,15,M,8.0,51,6.9,ottimo,promosso
3916,Michele,Costa,19,M,5.7,54,6.1,sufficiente,promosso
3917,Emanuele,De Santis,18,M,7.9,185,6.7,buono,promosso
3918,Riccardo,Pellegrini,16,M,3.6,20,5.5,buono,promosso
3919,Nicole,Bellini,16,F,6.9,185,6.8,sufficiente,promosso
3920,Giulia,Mariani,17,F,4.3,59,8.5,sufficiente,promosso
3921,Tommaso,Ferrari,19,M,7.5,134,6.6,ottimo,promosso
3922,Sara,Lombardi,17,F,7.7,37,4.3,sufficiente,bocciato
3923,Martina,Colombo,19,F,2.7,202,8.2,buono,promosso
3924,Martina,Caruso,14,F,6.2,134,4.3,ottimo,bocciato
3925,Riccardo,Russo,15,M,5.2,131,8.3,sufficiente,promosso
3926,Andrea,Bianchi,18,M,4.7,62,7.0,buono,promosso
3927,Maria,Fontana,15,F,3.0,128,5.6,sufficiente,promosso
3928,Nicole,Hallal,14,F,2.8,217,4.6,sufficiente,bocciato
3929,Federica,Serra,20,F,3.7,210,8.0,scarso,bocciato
3930,Gabriele,Mancini,18,M,5.2,82,7.0,scarso,bocciato
3931,Dino,Colombo,20,M,6.4,43,9.4,ottimo,promosso
3932,Beatrice,Gallo,18,F,5.1,212,4.8,scarso,bocciato
3933,Marta,Bruno,14,F,3.2,43,8.5,scarso,bocciato
3934,Sara,Pdor,19,F,1.0,132,5.1,sufficiente,bocciato
3935,Federico,Marchetti,19,M,4.0,24,7.4,ottimo,promosso
3936,Marta,De Santis,14,F,4.3,208,4.2,buono,bocciato
3937,Alfio,Piras,19,M,4.6,5,8.9,buono,promosso
3938,Elisa,Galli,20,F,1.5,93,7.3,buono,promosso
3939,Gabriele,Crodino,14,M,4.2,139,6.9,buono,promosso
3940,Elisa,Lombardi,14,F,4.7,99,6.7,sufficiente,promosso
3941,Pdor,Rossi,15,M,3.4,33,5.8,scarso,bocciato
3942,Fabio,Marino,14,M,4.7,70,7.5,ottimo,promosso
3943,Claudia,Santoro,15,F,6.3,18,4.6,scarso,bocciato
3944,Elisa,Lombardi,16,F,2.8,44,9.5,buono,promosso
3945,Pdor,Barbieri,16,M,4.9,4,4.3,buono,bocciato
3946,Lorenzo,Gentile,17,M,3.5,187,7.0,buono,promosso
