id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
9644,Emanuele,Monti,20,M,4.0,72,5.3,scarso,bocciato
9645,Anna,Mariani,16,F,1.9,193,7.5,sufficiente,promosso
9646,Marco,Cavallaro,19,M,5.1,184,9.6,sufficiente,promosso
9647,Elena,Barbieri,16,F,4.3,76,9.6,scarso,bocciato
9648,Stefano,Valentini,16,M,6.2,143,6.1,buono,promosso
9649,Michele,Serra,17,M,0.0,190,9.4,ottimo,promosso
9650,Gabriele,Romano,14,M,6.0,126,6.5,scarso,bocciato
9651,Agamennone,Martini,15,M,1.9,199,9.0,scarso,bocciato
9652,Elena,Fabbri,15,F,6.3,25,8.7,scarso,bocciato
9653,Martina,Leone,19,F,7.5,216,9.5,sufficiente,promosso
9654,Silvia,Romano,16,F,3.5,96,9.5,sufficiente,promosso
9655,Veronica,Ferraro,14,F,7.9,63,6.9,ottimo,promosso
9656,Simone,Serra,19,M,5.5,65,5.4,buono,promosso
9657,Francesco,Russo,20,M,0.2,187,8.1,sufficiente,promosso
9658,Claudio,Lombardi,16,M,2.9,14,8.5,buono,promosso
9659,Anna,Bruno,19,F,4.0,162,8.1,sufficiente,promosso
9660,Laura,Bruno,17,F,5.9,27,9.4,buono,promosso
9661,Marco,Lombardi,15,M,3.8,166,8.2,sufficiente,promosso
9662,Giovanni,De Santis,19,M,1.2,186,6.1,sufficiente,promosso
9663,Angela,Bellini,16,F,4.5,9,5.0,scarso,bocciato
9664,Barbara,Bianchi,17,F,0.7,183,4.1,scarso,bocciato
9665,Emanuele,Esposito,16,M,6.7,134,7.3,sufficiente,promosso
9666,Barbara,Bianchi,14,F,3.7,123,9.4,sufficiente,promosso
9667,Jack,Hallal,20,M,2.5,137,5.4,sufficiente,promosso
9668,Francesca,Crodino,14,F,5.1,173,7.3,ottimo,promosso
9669,Enrico,Marchetti,16,M,4.1,112,6.5,sufficiente,promosso
9670,Laura,Barbieri,14,F,6.7,93,5.1,ottimo,bocciato
9671,Martina,Bianchi,15,F,7.7,28,7.5,sufficiente,promosso
9672,Alessandro,Ricci,15,M,7.6,70,8.7,sufficiente,promosso
9673,Filippo,Hallal,20,M,0.8,199,4.2,sufficiente,bocciato
9674,Andrea,Valentini,20,M,7.1,122,6.4,buono,promosso
9675,Tommaso,Galli,20,M,2.2,175,7.5,sufficiente,promosso
9676,Simone,Lombardi,16,M,6.5,133,5.7,sufficiente,promosso
9677,Agamennone,Martini,15,M,1.3,153,9.1,buono,promosso
9678,Elisa,Martini,17,F,7.1,63,4.7,sufficiente,bocciato
9679,Sofia,De Luca,16,F,0.3,151,6.4,scarso,bocciato
9680,Sara,Fabbri,17,F,0.3,123,4.4,sufficiente,bocciato
9681,Martina,Villa,14,F,2.3,113,8.4,sufficiente,promosso
9682,Cristina,Monti,15,F,6.4,88,8.6,buono,promosso
9683,Vincenzo,Pellegrini,19,M,0.3,103,4.7,sufficiente,bocciato
9684,Maurizio,Sanna,14,M,7.5,160,7.2,scarso,bocciato
9685,Salvatore,Mancini,18,M,5.7,28,8.1,buono,promosso
9686,Chiara,Mancini,15,F,4.2,176,6.6,scarso,bocciato
9687,Maurizio,Monti,15,M,2.8,176,4.9,buono,bocciato
9688,Camilla,Zhing,20,F,2.2,96,7.7,ottimo,promosso
9689,Alessandra,Sala,20,F,5.6,47,10.0,sufficiente,promosso
9690,Francesco,Russo,17,M,0.7,74,7.0,scarso,bocciato
9691,Veronica,Lombardi,19,F,5.4,57,6.0,buono,promosso
9692,Giuseppe,Rinaldi,20,M,1.1,129,4.9,buono,bocciato
9693,Ezechiele,Grassi,17,M,4.5,57,4.8,scarso,bocciato
9694,Camilla,Monti,18,F,5.1,189,8.6,sufficiente,promosso
9695,Gabriele,Hallal,15,M,5.5,71,6.9,buono,promosso
9696,Davide,Bellini,16,M,5.3,34,5.5,scarso,bocciato
9697,Claudia,Zhing,18,F,7.3,108,9.7,scarso,bocciato
9698,Cristina,Pdor,19,F,0.1,65,7.1,scarso,bocciato
9699,Ilaria,Romano,20,F,5.6,147,7.6,scarso,bocciato
9700,Tommaso,Martinelli,19,M,5.8,204,8.8,sufficiente,promosso
9701,Filippo,Lombardi,17,M,5.3,68,7.2,buono,promosso
9702,Claudia,Gallo,16,F,4.7,126,8.1,sufficiente,promosso
9703,Elena,Rossi,17,F,1.3,145,9.9,buono,promosso
9704,Matteo,Villa,19,M,5.7,37,9.5,ottimo,promosso
9705,Marta,Fabbri,20,F,7.7,168,5.4,ottimo,promosso
9706,Pdor,Mariani,16,M,1.2,91,5.4,buono,promosso
9707,Alessia,Cavallaro,20,F,4.5,151,7.1,buono,promosso
9708,Roberta,Hallal,16,F,5.2,165,7.2,scarso,bocciato
9709,Alberto,Gallo,16,M,3.8,148,7.4,ottimo,promosso
9710,Enrico,Ferraro,19,M,4.0,168,8.5,ottimo,promosso
9711,Roberto,Monti,14,M,4.4,135,9.8,sufficiente,promosso
9712,Federico,Martinelli,16,M,1.9,129,4.4,scarso,bocciato
9713,Angela,Farina,20,F,0.4,192,4.9,scarso,bocciato
9714,Sofia,Esposito,15,F,7.4,54,4.7,buono,bocciato
9715,Sara,Sanna,14,F,0.8,144,6.9,sufficiente,promosso
9716,Fabio,Marino,17,M,7.9,35,6.2,scarso,bocciato
9717,Giulia,Farina,14,F,7.9,165,8.7,sufficiente,promosso
9718,Giulia,Sala,16,F,1.0,123,7.3,ottimo,promosso
9719,Alfio,Greco,17,M,7.2,14,7.6,scarso,bocciato
9720,Laura,Cattaneo,17,F,3.5,47,7.1,sufficiente,promosso
9721,Alice,Grassi,14,F,1.9,155,5.7,buono,promosso
9722,Ilaria,Romano,17,F,6.9,101,6.3,sufficiente,promosso
9723,Vincenzo,Serra,20,M,0.5,136,5.9,scarso,bocciato
9724,Federica,Lopes,14,F,7.7,2,7.1,buono,promosso
9725,Michele,Orlando,17,M,1.2,82,8.7,sufficiente,promosso
9726,Antonio,Martinelli,14,M,3.0,143,6.1,sufficiente,promosso
9727,Francesca,Lombardi,19,F,0.8,167,5.2,ottimo,bocciato
9728,Agamennone,Gallo,14,M,7.0,206,9.6,sufficiente,promosso
9729,Jack,Monti,15,M,7.0,128,4.3,sufficiente,bocciato
9730,Sara,Valentini,18,F,4.1,186,6.4,scarso,bocciato
9731,Alberto,Ricci,19,M,4.7,130,9.4,buono,promosso
9732,Cristina,Pdor,16,F,0.6,87,8.8,scarso,bocciato
9733,Veronica,Grassi,18,F,4.2,215,7.4,sufficiente,promosso
9734,Vincenzo,Marchetti,19,M,3.0,166,5.2,ottimo,bocciato
9735,Angela,Mariani,20,F,4.8,115,6.9,buono,promosso
9736,Roberto,Monti,15,M,4.8,61,9.2,scarso,bocciato
9737,Cristina,Moretti,16,F,1.9,28,5.9,sufficiente,promosso
9738,Filippo,Leone,17,M,0.1,83,9.1,buono,promosso
9739,Lorenzo,Martini,20,M,4.0,165,5.4,buono,promosso
9740,Chiara,Orlando,14,F,4.0,2,7.7,sufficiente,promosso
9741,Lorenzo,Fabbri,14,M,4.6,160,6.0,scarso,bocciato
9742,Silvia,Conti,17,F,4.4,73,8.4,sufficiente,promosso
9743,Veronica,Esposito,18,F,0.8,24,8.5,sufficiente,promosso
9744,Sara,Bianchi,17,F,5.8,125,6.6,ottimo,promosso
9745,Chiara,Cattaneo,17,F,5.5,82,4.8,ottimo,bocciato
9746,Marta,Esposito,19,F,3.8,191,8.9,scarso,bocciato
9747,Jack,Rizzo,14,M,5.1,112,6.9,sufficiente,promosso
9748,Ilaria,Orlando,18,F,0.6,46,7.5,sufficiente,promosso
9749,Agamennone,Villa,17,M,7.6,143,7.0,scarso,bocciato
9750,Simone,Sala,16,M,3.2,208,4.6,sufficiente,bocciato
9751,Veronica,Bruno,20,F,6.4,170,6.9,sufficiente,promosso
9752,Barbara,Valentini,17,F,8.0,9,7.1,scarso,bocciato
9753,Alice,Santoro,14,F,6.5,206,7.7,sufficiente,promosso
9754,Andrea,Bellini,15,F,2.6,111,8.4,buono,promosso
9755,Alessandra,Bianchi,20,F,4.5,114,4.4,sufficiente,bocciato
9756,Matteo,Mariani,15,M,7.5,194,8.1,sufficiente,promosso
9757,Martina,Giordano,19,F,2.5,164,7.1,sufficiente,promosso
9758,Federica,Longo,16,F,1.2,106,4.7,sufficiente,bocciato
9759,Elisa,Farina,19,F,2.4,79,7.0,ottimo,promosso
9760,Simone,Bianchi,19,M,3.8,195,4.8,sufficiente,bocciato
9761,Simone,Russo,15,M,3.1,21,6.9,scarso,bocciato
9762,Angela,Gallo,15,F,2.2,7,9.9,ottimo,promosso
9763,Claudio,Valentini,17,M,2.5,120,9.4,scarso,bocciato
9764,Giulia,Marchetti,20,F,0.0,96,5.3,sufficiente,bocciato
9765,Veronica,De Santis,19,F,1.1,203,8.7,scarso,bocciato
9766,Roberta,Moretti,15,F,0.7,112,4.9,sufficiente,bocciato
9767,Francesca,Monti,20,F,3.2,111,8.8,scarso,bocciato
9768,Fabio,Conti,16,M,4.6,168,4.7,buono,bocciato
9769,Laura,Lopes,20,F,7.9,175,4.8,scarso,bocciato
9770,Salvatore,Bianchi,18,M,7.4,20,4.4,scarso,bocciato
9771,Filippo,Monti,16,M,1.4,166,4.2,sufficiente,bocciato
9772,Vincenzo,De Luca,14,M,4.0,121,9.5,sufficiente,promosso
9773,Valentina,Gentile,14,F,5.4,5,5.7,ottimo,promosso
9774,Tommaso,Ferrari,20,M,2.3,4,8.1,ottimo,promosso
9775,Nicola,Bianchi,16,M,7.1,4,5.5,ottimo,promosso
9776,Tommaso,Sala,19,M,1.8,173,9.4,scarso,bocciato
9777,Eleonora,Orlando,17,F,6.1,94,5.9,buono,promosso
9778,Alice,Marchetti,15,F,4.2,12,7.7,ottimo,promosso
9779,Beatrice,Bruno,20,F,6.2,84,5.9,ottimo,promosso
9780,Maria,Lopes,17,F,3.6,219,9.6,sufficiente,promosso
9781,Laura,Cattaneo,16,F,7.7,70,6.9,sufficiente,promosso
9782,Gabriele,Longo,17,M,5.1,101,4.2,sufficiente,bocciato
9783,Emanuele,Piras,17,M,2.9,16,7.7,scarso,bocciato
9784,Maurizio,Rossi,15,M,6.0,77,7.9,scarso,bocciato
9785,Giulia,Rizzo,16,F,2.9,46,6.4,buono,promosso
9786,Valentina,Gallo,17,F,0.2,172,6.1,buono,promosso
9787,Claudio,Rinaldi,19,M,5.4,84,6.0,sufficiente,promosso
9788,Elisa,Esposito,17,F,5.5,193,9.8,buono,promosso
9789,Fabio,Crodino,14,M,6.6,109,9.7,buono,promosso
9790,Jack,Marino,14,M,3.4,102,8.0,scarso,bocciato
9791,Alfio,Colombo,14,M,6.6,9,9.7,buono,promosso
9792,Sofia,Marino,20,F,6.3,163,4.1,buono,bocciato
9793,Maria,Caruso,15,F,5.1,14,7.5,ottimo,promosso
9794,Roberto,Giordano,19,M,0.1,198,9.3,sufficiente,promosso
9795,Veronica,Gentile,17,F,1.0,164,6.1,scarso,bocciato
9796,Alberto,Bianchi,16,M,4.1,151,9.5,scarso,bocciato
9797,Alessandro,Farina,17,M,7.1,150,6.3,sufficiente,promosso
9798,Veronica,Gallo,19,F,1.3,159,8.9,sufficiente,promosso
9799,Riccardo,Hallal,17,M,8.0,196,4.4,scarso,bocciato
9800,Laura,Gallo,20,F,6.5,122,4.7,sufficiente,bocciato
9801,Elena,Rizzo,19,F,0.7,13,5.6,sufficiente,promosso
9802,Daniele,Sala,14,M,4.2,185,8.7,buono,promosso
9803,Giovanni,Rossi,16,M,0.5,147,7.4,ottimo,promosso
9804,Marco,Conti,15,M,5.8,75,7.2,sufficiente,promosso
9805,Salvatore,Bruno,19,M,7.1,217,5.6,buono,promosso
9806,Eleonora,Martinelli,17,F,2.3,168,8.2,buono,promosso
9807,Andrea,Caruso,20,F,3.7,189,8.0,sufficiente,promosso
9808,Elena,Esposito,16,F,6.0,159,9.5,buono,promosso
9809,Marta,De Santis,15,F,6.5,92,9.7,buono,promosso
9810,Cristina,Ricci,18,F,4.4,109,4.4,ottimo,bocciato
9811,Claudia,Cattaneo,15,F,2.6,105,4.9,sufficiente,bocciato
9812,Lorenzo,Rinaldi,15,M,4.6,49,7.5,buono,promosso
9813,Filippo,Pdor,20,M,4.5,79,9.2,scarso,bocciato
9814,Fabio,Colombo,16,M,0.6,93,4.6,ottimo,bocciato
9815,Veronica,Martini,18,F,3.5,134,7.0,sufficiente,promosso
9816,Laura,Bianchi,20,F,7.9,146,9.4,sufficiente,promosso
9817,Alessandro,Cattaneo,15,M,2.8,102,5.7,ottimo,promosso
9818,Claudio,Rizzo,18,M,3.2,145,4.5,sufficiente,bocciato
9819,Andrea,Marino,20,F,5.1,37,8.7,buono,promosso
9820,Paolo,Costa,18,M,5.4,60,4.6,scarso,bocciato
9821,Camilla,Romano,20,F,4.1,69,4.5,scarso,bocciato
9822,Paolo,Marchetti,20,M,2.5,134,9.0,sufficiente,promosso
9823,Ezechiele,Mancini,20,M,6.6,178,9.5,scarso,bocciato
9824,Emanuele,Pdor,20,M,5.1,19,7.0,scarso,bocciato
9825,Jack,Crodino,20,M,0.3,164,8.2,ottimo,promosso
9826,Stefano,Zhing,15,M,1.2,123,8.1,sufficiente,promosso
9827,Sara,Mancini,19,F,1.2,122,4.3,ottimo,bocciato
9828,Sofia,Serra,17,F,6.5,56,8.1,scarso,bocciato
9829,Beatrice,Gallo,19,F,2.4,24,4.5,sufficiente,bocciato
9830,Giovanni,Valentini,20,M,5.0,65,8.3,ottimo,promosso
9831,Nicola,Gallo,19,M,7.0,42,4.0,sufficiente,bocciato
9832,Ilaria,Esposito,14,F,3.7,211,7.7,buono,promosso
9833,Laura,Gentile,14,F,7.9,56,6.7,ottimo,promosso
9834,Paola,Farina,15,F,1.7,129,9.6,sufficiente,promosso
9835,Tommaso,Cattaneo,17,M,2.6,150,6.9,ottimo,promosso
9836,Claudio,De Santis,19,M,0.0,119,5.6,sufficiente,promosso
9837,Maurizio,Longo,19,M,4.6,188,4.8,sufficiente,bocciato
9838,Alice,Cavallaro,20,F,7.1,100,4.3,sufficiente,bocciato
9839,Elena,Leone,16,F,5.8,65,4.3,buono,bocciato
9840,Enrico,Cavallaro,17,M,8.0,30,4.2,scarso,bocciato
9841,Giulia,Lopes,20,F,1.2,220,7.0,ottimo,bocciato
9842,Chiara,Sala,18,F,1.6,20,4.6,buono,bocciato
9843,Marta,Mariani,19,F,0.1,102,7.7,scarso,bocciato
9844,Martina,Santoro,17,F,1.9,37,8.2,buono,promosso
9845,Alessia,Ferrari,18,F,2.3,24,6.0,sufficiente,promosso
9846,Tommaso,Bruno,20,M,5.9,68,7.2,sufficiente,promosso
9847,Federica,Lopes,17,F,1.1,220,5.9,buono,bocciato
9848,Federica,Fontana,18,F,6.8,46,9.3,sufficiente,promosso
9849,Beatrice,Piras,19,F,7.9,30,6.7,buono,promosso
9850,Roberto,Giordano,18,M,3.1,105,4.7,scarso,bocciato
9851,Federico,Marino,14,M,0.4,159,5.3,scarso,bocciato
9852,Alessia,Marchetti,16,F,0.2,163,9.3,scarso,bocciato
9853,Dino,De Santis,14,M,0.2,186,8.1,sufficiente,promosso
9854,Antonio,Sanna,15,M,6.1,76,7.5,buono,promosso
9855,Vincenzo,Leone,19,M,2.3,29,5.7,sufficiente,promosso
9856,Beatrice,Sanna,20,F,5.0,56,6.1,sufficiente,promosso
9857,Pdor,Gallo,18,M,4.7,58,4.9,buono,bocciato
9858,Camilla,Romano,18,F,4.0,80,7.3,sufficiente,promosso
9859,Laura,Moretti,19,F,7.9,173,7.6,buono,promosso
9860,Claudia,Bianchi,17,F,1.8,153,6.5,sufficiente,promosso
9861,Francesca,Conti,16,F,6.7,101,4.3,buono,bocciato
9862,Riccardo,Farina,17,M,8.0,62,6.8,buono,promosso
9863,Enrico,Bianchi,14,M,3.1,98,5.9,ottimo,promosso
9864,Cristina,Galli,15,F,3.0,200,7.7,scarso,bocciato
9865,Alessia,Serra,15,F,2.4,207,4.6,scarso,bocciato
9866,Jack,Fontana,14,M,7.9,168,7.9,buono,promosso
9867,Filippo,Leone,16,M,7.4,60,7.3,sufficiente,promosso
9868,Daniele,Cavallaro,20,M,3.2,166,5.8,ottimo,promosso
9869,Marco,Fabbri,17,M,7.0,149,5.1,sufficiente,bocciato
9870,Maurizio,Longo,17,M,0.7,85,4.2,ottimo,bocciato
9871,Pdor,Ferrari,14,M,5.7,151,8.6,ottimo,promosso
9872,Paola,Bianchi,14,F,2.7,104,7.2,sufficiente,promosso
9873,Gabriele,Mancini,17,M,5.9,46,7.7,sufficiente,promosso
9874,Nicole,Russo,17,F,4.3,54,6.8,sufficiente,promosso
9875,Roberto,Fabbri,19,M,6.0,152,9.4,scarso,bocciato
9876,Gabriele,Ricci,16,M,2.5,84,5.6,buono,promosso
9877,Anna,Pellegrini,15,F,4.9,27,8.9,sufficiente,promosso
9878,Valentina,Pellegrini,14,F,4.1,162,4.2,scarso,bocciato
9879,Federico,Ferrari,16,M,0.3,169,9.5,ottimo,promosso
9880,Jack,Orlando,16,M,4.2,162,5.8,sufficiente,promosso
9881,Simone,Rossi,17,M,2.3,99,10.0,buono,promosso
9882,Sofia,Bruno,15,F,5.4,110,7.1,sufficiente,promosso
9883,Salvatore,Caruso,14,M,7.9,165,8.2,sufficiente,promosso
9884,Alessandra,Pellegrini,19,F,1.0,140,9.9,sufficiente,promosso
9885,Giovanni,Sanna,14,M,2.4,49,9.7,buono,promosso
9886,Marco,Bianchi,19,M,4.2,108,7.2,buono,promosso
9887,Emanuele,Lombardi,20,M,2.1,134,6.7,scarso,bocciato
9888,Cristina,Colombo,18,F,3.0,173,8.2,sufficiente,promosso
9889,Alessandra,Rinaldi,15,F,2.2,72,7.9,scarso,bocciato
9890,Anna,Rinaldi,19,F,4.5,110,6.1,sufficiente,promosso
9891,Elena,Cattaneo,15,F,6.3,49,9.5,scarso,bocciato
9892,Angela,Pdor,16,F,1.8,13,6.3,buono,promosso
9893,Alfio,Costa,18,M,4.6,34,9.0,ottimo,promosso
9894,Sara,Gentile,20,F,4.6,4,8.9,sufficiente,promosso
9895,Elisa,Rinaldi,19,F,1.3,54,4.8,scarso,bocciato
9896,Silvia,Serra,16,F,0.3,61,6.8,scarso,bocciato
9897,Sofia,De Santis,16,F,5.6,78,5.4,scarso,bocciato
9898,Giovanni,Leone,16,M,2.1,62,6.8,scarso,bocciato
9899,Davide,Bellini,16,M,0.6,45,5.7,buono,promosso
9900,Valentina,Pellegrini,19,F,2.0,129,8.8,sufficiente,promosso
9901,Simona,Costa,17,F,1.0,87,9.6,ottimo,promosso
9902,Lorenzo,Orlando,14,M,1.3,104,4.6,ottimo,bocciato
9903,Emanuele,Ferraro,15,M,5.0,154,8.8,sufficiente,promosso
9904,Stefano,Martinelli,18,M,4.9,203,4.4,sufficiente,bocciato
9905,Luca,Leone,19,M,1.6,145,7.8,sufficiente,promosso
9906,Veronica,Leone,15,F,6.7,190,6.9,sufficiente,promosso
9907,Giulia,Valentini,20,F,6.7,74,7.2,sufficiente,promosso
9908,Elisa,Galli,15,F,4.4,116,6.3,buono,promosso
9909,Paola,Monti,14,F,6.4,159,4.9,scarso,bocciato
9910,Salvatore,Piras,16,M,3.1,159,8.9,sufficiente,promosso
9911,Francesca,De Santis,15,F,2.9,14,5.3,sufficiente,bocciato
9912,Elena,Fabbri,19,F,1.7,5,6.5,sufficiente,promosso
9913,Enrico,Sala,19,M,0.1,43,4.7,scarso,bocciato
9914,Elisa,Orlando,16,F,6.8,142,6.6,sufficiente,promosso
9915,Giuseppe,Giordano,17,M,4.1,118,5.3,sufficiente,bocciato
9916,Chiara,Ferraro,16,F,0.7,168,9.3,sufficiente,promosso
9917,Maurizio,Bruno,18,M,2.7,37,7.5,buono,promosso
9918,Emanuele,Villa,19,M,1.2,211,7.8,sufficiente,promosso
9919,Roberta,Gallo,16,F,4.5,75,5.1,buono,bocciato
9920,Chiara,Ricci,18,F,5.3,119,8.5,buono,promosso
9921,Pdor,Grassi,17,M,1.4,86,9.2,ottimo,promosso
9922,Marco,Crodino,18,M,7.5,158,9.7,sufficiente,promosso
9923,Francesca,Grassi,19,F,2.0,11,8.1,sufficiente,promosso
9924,Stefano,Crodino,17,M,7.6,57,9.1,sufficiente,promosso
9925,Enrico,Cattaneo,19,M,6.4,62,4.5,sufficiente,bocciato
9926,Sofia,Pellegrini,18,F,1.3,205,4.9,scarso,bocciato
9927,Laura,Russo,17,F,1.6,200,8.5,sufficiente,promosso
9928,Luca,Conti,14,M,3.5,40,6.1,sufficiente,promosso
9929,Maria,Martini,19,F,1.5,95,8.0,ottimo,promosso
9930,Matteo,Mancini,18,M,7.2,169,7.1,sufficiente,promosso
9931,Elena,Costa,18,F,1.5,193,7.6,scarso,bocciato
9932,Maurizio,Lombardi,15,M,6.5,6,6.4,sufficiente,promosso
9933,Simona,Gentile,14,F,1.6,61,6.5,sufficiente,promosso
9934,Marta,Russo,19,F,6.2,67,6.0,buono,promosso
9935,Jack,Lopes,20,M,0.7,134,6.0,buono,promosso
9936,Maria,Sanna,19,F,3.7,174,7.4,sufficiente,promosso
9937,Nicole,De Luca,19,F,6.0,14,7.5,buono,promosso
9938,Alberto,Orlando,19,M,3.5,213,5.5,sufficiente,promosso
9939,Chiara,Longo,17,F,5.4,83,9.3,buono,promosso
9940,Cristina,Barbieri,19,F,1.3,124,8.2,ottimo,promosso
9941,Cristina,Fontana,16,F,2.4,60,7.5,ottimo,promosso
9942,Cristina,Romano,17,F,4.8,157,5.2,sufficiente,bocciato
9943,Angela,Marino,15,F,3.6,38,8.3,sufficiente,promosso
9944,Ezechiele,Fontana,16,M,6.6,194,6.5,scarso,bocciato
9945,Paola,Fontana,20,F,3.5,62,7.3,sufficiente,promosso
9946,Vincenzo,Pellegrini,14,M,3.0,81,8.1,sufficiente,promosso
9947,Angela,Farina,16,F,5.6,8,7.1,buono,promosso
9948,Paolo,Fabbri,17,M,4.9,6,9.2,sufficiente,promosso
9949,Davide,Valentini,15,M,4.5,52,5.3,scarso,bocciato
9950,Fabio,Crodino,14,M,6.5,142,4.8,buono,bocciato
9951,Alessia,Moretti,15,F,3.7,92,9.7,scarso,bocciato
9952,Federica,Serra,20,F,1.3,15,6.2,buono,promosso
9953,Simona,Martinelli,20,F,6.6,203,9.2,sufficiente,promosso
9954,Vincenzo,Grassi,19,M,6.2,153,8.3,sufficiente,promosso
9955,Maria,Longo,18,F,4.0,172,6.5,buono,promosso
9956,Gabriele,Ricci,17,M,2.8,163,7.2,ottimo,promosso
9957,Valentina,Cavallaro,17,F,1.4,68,6.4,sufficiente,promosso
9958,Angela,Greco,15,F,7.7,215,5.2,sufficiente,bocciato
9959,Pdor,Mancini,19,M,2.8,19,9.9,scarso,bocciato
9960,Ezechiele,De Santis,14,M,4.9,22,4.1,sufficiente,bocciato
9961,Paolo,Santoro,15,M,4.3,185,8.4,ottimo,promosso
9962,Marta,Sala,17,F,5.7,21,7.2,buono,promosso
9963,Barbara,Greco,20,F,7.4,171,5.8,buono,promosso
9964,Agamennone,Romano,16,M,2.4,164,5.2,ottimo,bocciato
9965,Luca,Conti,17,M,1.3,165,5.3,sufficiente,bocciato
9966,Marta,Hallal,16,F,5.5,213,4.8,scarso,bocciato
9967,Simone,Moretti,15,M,3.0,210,6.0,sufficiente,promosso
9968,Alessandro,Bellini,17,M,6.2,83,4.7,buono,bocciato
9969,Angela,Fabbri,14,F,1.6,60,8.2,scarso,bocciato
9970,Davide,Bruno,18,M,0.0,141,7.8,sufficiente,promosso
9971,Simona,Rossi,14,F,6.4,34,7.0,sufficiente,promosso
9972,Federico,Caruso,17,M,2.1,59,5.4,sufficiente,promosso
9973,Alessia,Sala,18,F,3.3,105,8.9,sufficiente,promosso
9974,Laura,De Luca,14,F,2.7,74,7.8,ottimo,promosso
9975,Andrea,Santoro,17,F,1.8,132,5.0,ottimo,bocciato
9976,Enrico,Russo,20,M,2.6,206,8.8,buono,promosso
9977,Agamennone,Romano,14,M,0.9,166,6.5,sufficiente,promosso
9978,Alessandro,Valentini,20,M,5.7,105,7.5,scarso,bocciato
9979,Alice,Gallo,15,F,5.6,71,6.5,ottimo,promosso
9980,Filippo,Rossi,14,M,3.0,163,9.7,sufficiente,promosso
9981,Nicola,Leone,15,M,2.6,41,4.3,buono,bocciato
9982,Valentina,Romano,14,F,0.7,149,8.9,ottimo,promosso
9983,Simona,Conti,20,F,7.3,205,9.2,ottimo,promosso
9984,Daniele,Conti,19,M,7.9,74,7.0,sufficiente,promosso
9985,Roberta,Barbieri,16,F,2.2,182,6.2,ottimo,promosso
9986,Federico,Moretti,18,M,7.2,39,9.5,buono,promosso
9987,Andrea,Conti,20,F,4.6,91,9.2,sufficiente,promosso
9988,Salvatore,Ferrari,15,M,0.5,13,4.3,sufficiente,bocciato
9989,Valentina,Orlando,20,F,3.1,43,5.7,sufficiente,promosso
9990,Marta,Costa,18,F,5.7,169,5.7,ottimo,promosso
9991,Andrea,Marino,19,M,1.2,75,7.9,buono,promosso
9992,Daniele,Marchetti,19,M,0.3,180,5.1,buono,bocciato
9993,Davide,Costa,19,M,4.3,11,8.7,buono,promosso
9994,Paola,Esposito,14,F,6.7,149,7.1,scarso,bocciato
9995,Giovanni,Rossi,16,M,4.2,220,8.8,buono,bocciato
9996,Gabriele,Martinelli,15,M,4.9,69,4.5,buono,bocciato
9997,Giovanni,Moretti,14,M,7.0,6,7.8,ottimo,promosso
9998,Lorenzo,Serra,14,M,3.4,57,5.7,ottimo,promosso
9999,Maria,Leone,17,F,1.9,108,9.2,sufficiente,promosso
10000,Camilla,Marchetti,16,F,3.5,188,6.2,sufficiente,promosso
10001,Elena,Hallal,20,F,7.8,72,7.8,buono,promosso
10002,Silvia,Lombardi,14,F,4.2,6,5.3,scarso,bocciato
10003,Enrico,Cavallaro,14,M,2.9,20,5.7,buono,promosso
10004,Marco,De Santis,14,M,0.4,122,7.0,ottimo,promosso
10005,Valentina,Farina,20,F,1.4,32,6.7,scarso,bocciato
10006,Laura,Villa,16,F,1.7,109,9.5,sufficiente,promosso
10007,Marta,Lombardi,15,F,0.8,170,6.4,sufficiente,promosso
10008,Lorenzo,Valentini,19,M,2.0,154,4.9,ottimo,bocciato
10009,Francesca,Serra,15,F,6.2,40,9.5,buono,promosso
10010,Alessandro,Longo,16,M,3.1,83,9.7,sufficiente,promosso
10011,Roberta,Costa,16,F,5.1,190,9.1,buono,promosso
10012,Chiara,Fontana,19,F,7.4,61,7.7,buono,promosso
10013,Camilla,Colombo,17,F,2.6,139,6.4,scarso,bocciato
10014,Laura,Bellini,15,F,2.6,151,8.2,sufficiente,promosso
10015,Beatrice,Orlando,17,F,7.8,144,6.0,sufficiente,promosso
10016,Anna,Grassi,14,F,2.6,70,9.4,scarso,bocciato
10017,Gabriele,De Santis,14,M,2.9,63,7.7,ottimo,promosso
10018,Vincenzo,Orlando,16,M,1.5,185,6.2,scarso,bocciato
10019,Andrea,Farina,19,M,5.7,167,9.0,sufficiente,promosso
10020,Claudio,Valentini,20,M,5.7,88,7.4,scarso,bocciato
10021,Alessandro,Longo,15,M,0.9,2,5.6,ottimo,promosso
10022,Simona,Galli,14,F,4.7,66,8.2,buono,promosso
10023,Filippo,Piras,17,M,6.2,195,8.4,ottimo,promosso
10024,Alberto,Farina,17,M,0.3,198,6.3,ottimo,promosso
10025,Lorenzo,Leone,14,M,1.9,59,9.4,buono,promosso
10026,Valentina,Monti,15,F,3.8,11,5.3,scarso,bocciato
10027,Michele,Gallo,20,M,0.6,27,7.7,sufficiente,promosso
10028,Alice,Monti,16,F,3.9,24,8.4,buono,promosso
10029,Claudio,Marchetti,17,M,0.9,23,7.5,sufficiente,promosso
10030,Michele,Valentini,16,M,6.5,35,8.5,ottimo,promosso
