id,nome,cognome,età,genere,ore_studio,assenze,media_voti,comportamento,esito_finale
2716,Paola,De Luca,17,F,5.4,209,6.1,sufficente,promosso
2717,Michele,Grassi,20,M,3.2,218,6.9,sufficente,promosso
2718,Martina,Colombo,17,F,0.3,171,9.3,sufficente,promosso
2719,Claudio,De Santis,17,M,6.8,93,8.7,sufficente,promosso
2720,Laura,Farina,20,F,7.8,44,9.8,sufficente,promosso
2721,Agamennone,Romano,19,M,0.8,42,8.5,scarso,bocciato
2722,Lorenzo,Mariani,19,M,3.2,137,5.5,sufficente,promosso
2723,Barbara,Martini,19,F,2.0,154,9.9,buono,promosso
2724,Salvatore,Zhing,17,M,6.5,152,6.0,buono,promosso
2725,Cristina,Caruso,18,F,6.2,103,4.8,buono,bocciato
2726,Laura,Moretti,15,F,7.1,176,5.4,buono,promosso
2727,Giuseppe,Colombo,19,M,0.1,1,5.8,scarso,bocciato
2728,Veronica,Rinaldi,18,F,1.1,98,5.9,sufficente,promosso
2729,Giulia,Pellegrini,16,F,5.5,76,7.6,buono,promosso
2730,Gabriele,Marino,20,M,0.2,98,6.4,sufficente,promosso
2731,Giulia,Costa,17,F,4.5,18,6.1,sufficente,promosso
2732,Paola,Moretti,19,F,3.4,211,5.8,sufficente,promosso
2733,Alessandro,Monti,17,M,7.7,198,7.7,sufficente,promosso
2734,Nicole,Rossi,19,F,6.6,195,8.4,sufficente,promosso
2735,Matteo,Sala,18,M,7.4,16,7.3,sufficente,promosso
2736,Tommaso,Russo,20,M,5.0,208,4.7,buono,bocciato
2737,Claudia,Cavallaro,17,F,4.4,102,6.3,sufficente,promosso
2738,Alessia,Grassi,14,F,5.1,65,4.9,sufficente,bocciato
2739,Luca,Gallo,16,M,7.5,49,4.0,sufficente,bocciato
2740,Martina,Greco,19,F,0.6,47,9.3,buono,promosso
2741,Marco,Orlando,20,M,0.0,159,9.7,sufficente,promosso
2742,Claudio,Moretti,19,M,4.6,69,5.0,sufficente,bocciato
2743,Elena,Sala,19,F,5.3,99,5.2,sufficente,bocciato
2744,Alessia,Rinaldi,19,F,2.2,75,9.8,sufficente,promosso
2745,Eleonora,Lombardi,15,F,0.2,161,4.6,buono,bocciato
2746,Elena,Hallal,15,F,7.8,144,8.9,sufficente,promosso
2747,Simona,Galli,14,F,0.3,99,4.3,scarso,bocciato
2748,Eleonora,Fontana,16,F,2.4,103,9.0,sufficente,promosso
2749,Andrea,Gentile,20,M,5.9,23,7.6,sufficente,promosso
2750,Michele,De Santis,17,M,3.4,66,4.8,sufficente,bocciato
2751,Ezechiele,Piras,16,M,1.4,53,9.8,sufficente,promosso
2752,Giuseppe,Bianchi,19,M,1.8,98,5.0,sufficente,bocciato
2753,Simone,Rossi,18,M,7.9,213,4.1,ottimo,bocciato
2754,Gabriele,Martini,15,M,6.6,182,5.8,buono,promosso
2755,Elena,Longo,16,F,5.3,127,6.0,sufficente,promosso
2756,Claudio,Caruso,18,M,4.3,124,8.6,sufficente,promosso
2757,Laura,Marino,16,F,4.8,17,8.6,ottimo,promosso
2758,Beatrice,Leone,18,F,0.6,146,4.3,scarso,bocciato
2759,Elena,Conti,17,F,1.2,98,9.6,sufficente,promosso
2760,Alessia,De Santis,19,F,2.8,62,9.0,sufficente,promosso
2761,Vincenzo,Martinelli,16,M,0.7,173,5.0,buono,bocciato
2762,Andrea,Gentile,17,F,7.5,22,7.0,buono,promosso
2763,Camilla,Sala,16,F,5.8,126,7.5,sufficente,promosso
2764,Vincenzo,Crodino,15,M,5.7,4,4.6,ottimo,bocciato
2765,Camilla,Greco,18,F,0.1,16,7.7,sufficente,promosso
2766,Laura,Orlando,19,F,3.4,120,4.1,ottimo,bocciato
2767,Jack,Gentile,16,M,0.4,153,7.0,sufficente,promosso
2768,Valentina,Galli,18,F,6.0,67,6.3,sufficente,promosso
2769,Andrea,Conti,16,F,6.3,113,6.5,buono,promosso
2770,Alice,Esposito,19,F,5.5,59,8.5,ottimo,promosso
2771,Fabio,De Santis,14,M,3.9,130,9.4,sufficente,promosso
2772,Riccardo,Piras,17,M,6.5,154,9.6,scarso,bocciato
2773,Dino,Caruso,16,M,1.1,105,6.1,sufficente,promosso
2774,Silvia,Greco,18,F,1.3,215,6.0,scarso,bocciato
2775,Elisa,Hallal,17,F,6.0,26,6.9,sufficente,promosso
2776,Maurizio,Rizzo,17,M,6.6,204,6.9,sufficente,promosso
2777,Matteo,Cavallaro,18,M,1.9,56,4.2,sufficente,bocciato
2778,Alfio,Valentini,14,M,5.6,142,6.5,sufficente,promosso
2779,Silvia,Mancini,15,F,1.9,164,7.0,ottimo,promosso
2780,Beatrice,Galli,14,F,3.5,16,8.2,sufficente,promosso
2781,Dino,Conti,19,M,3.1,57,9.1,scarso,bocciato
2782,Ilaria,Bruno,20,F,5.8,123,4.9,scarso,bocciato
2783,Alice,Rizzo,16,F,3.8,171,6.5,sufficente,promosso
2784,Gabriele,Ferrari,18,M,4.7,96,4.7,scarso,bocciato
2785,Dino,Rinaldi,19,M,3.2,49,8.8,buono,promosso
2786,Andrea,Conti,19,F,6.9,121,4.8,sufficente,bocciato
2787,Salvatore,Villa,18,M,6.7,154,8.2,sufficente,promosso
2788,Francesco,Ferraro,17,M,7.0,89,6.9,buono,promosso
2789,Agamennone,Rossi,20,M,6.9,55,4.4,sufficente,bocciato
2790,Nicola,Ricci,19,M,3.8,129,4.4,sufficente,bocciato
2791,Salvatore,Marchetti,17,M,1.3,136,6.9,buono,promosso
2792,Chiara,Galli,17,F,3.2,13,5.1,sufficente,bocciato
2793,Elisa,Rinaldi,15,F,6.5,62,4.4,sufficente,bocciato
2794,Martina,Martini,16,F,0.6,132,5.2,buono,bocciato
2795,Eleonora,Zhing,19,F,1.8,31,6.6,buono,promosso
2796,Enrico,Mariani,17,M,1.4,20,8.1,sufficente,promosso
2797,Alessandra,Ferrari,14,F,5.5,186,8.3,scarso,bocciato
2798,Simona,Costa,15,F,4.2,13,9.9,buono,promosso
2799,Maurizio,Serra,18,M,5.8,141,5.1,sufficente,bocciato
2800,Andrea,Mariani,15,F,6.9,118,8.3,buono,promosso
2801,Gabriele,Conti,18,M,5.7,180,6.3,buono,promosso
2802,Alessia,Ferraro,18,F,7.6,78,7.1,sufficente,promosso
2803,Federico,Sala,14,M,3.8,75,8.7,sufficente,promosso
2804,Sara,Leone,19,F,6.4,52,6.0,ottimo,promosso
2805,Nicole,Giordano,16,F,5.1,218,5.6,scarso,bocciato
2806,Simone,Leone,15,M,4.2,167,4.9,buono,bocciato
2807,Anna,Sanna,19,F,3.5,201,7.8,buono,promosso
2808,Marco,Sala,19,M,6.8,207,8.2,sufficente,promosso
2809,Dino,Colombo,18,M,1.5,7,7.3,sufficente,promosso
2810,Francesco,Pellegrini,14,M,6.8,111,8.8,buono,promosso
2811,Maurizio,Esposito,15,M,4.8,146,9.4,buono,promosso
2812,Beatrice,Monti,18,F,4.7,175,8.5,ottimo,promosso
2813,Valentina,Conti,15,F,6.5,68,8.5,sufficente,promosso
2814,Claudio,Mariani,16,M,5.8,10,9.6,scarso,bocciato
2815,Eleonora,Mariani,18,F,3.8,205,8.0,sufficente,promosso
2816,Veronica,Lombardi,16,F,1.5,40,6.1,ottimo,promosso
2817,Francesca,Monti,16,F,8.0,184,8.5,buono,promosso
2818,Nicola,Martini,16,M,0.4,62,6.4,sufficente,promosso
2819,Filippo,Lombardi,19,M,5.7,204,5.6,buono,promosso
2820,Emanuele,Mariani,15,M,4.6,73,6.5,sufficente,promosso
2821,Ilaria,Sala,18,F,2.2,219,7.2,scarso,bocciato
2822,Luca,Moretti,17,M,2.9,210,4.8,scarso,bocciato
2823,Simona,Bellini,20,F,2.2,32,8.1,scarso,bocciato
2824,Federico,Fabbri,16,M,5.3,77,4.9,buono,bocciato
2825,Beatrice,De Santis,16,F,0.9,173,5.2,scarso,bocciato
2826,Roberto,Farina,19,M,0.6,112,9.5,buono,promosso
2827,Emanuele,Cattaneo,17,M,0.7,189,9.4,scarso,bocciato
2828,Elena,De Luca,19,F,2.6,157,7.4,buono,promosso
2829,Angela,Bianchi,16,F,2.3,172,8.2,buono,promosso
2830,Alessandro,Colombo,18,M,2.3,187,6.9,buono,promosso
2831,Emanuele,Farina,19,M,1.4,56,9.1,scarso,bocciato
2832,Alberto,Russo,14,M,1.9,125,5.7,buono,promosso
2833,Angela,Mancini,15,F,7.6,69,6.5,sufficente,promosso
2834,Ezechiele,Serra,14,M,1.5,107,5.5,buono,promosso
2835,Alberto,Farina,18,M,6.0,84,9.9,sufficente,promosso
2836,Laura,Ferraro,15,F,7.1,209,7.7,sufficente,promosso
2837,Michele,Galli,14,M,0.0,156,8.6,sufficente,promosso
2838,Giulia,Sanna,20,F,7.5,95,4.1,buono,bocciato
2839,Claudio,Grassi,16,M,1.1,133,7.2,sufficente,promosso
2840,Camilla,Santoro,20,F,3.1,54,6.4,buono,promosso
2841,Giulia,Conti,18,F,0.4,158,5.1,sufficente,bocciato
2842,Francesca,Barbieri,18,F,6.2,62,5.6,sufficente,promosso
2843,Lorenzo,Marchetti,17,M,6.7,52,4.8,scarso,bocciato
2844,Martina,Grassi,17,F,6.4,24,7.8,sufficente,promosso
2845,Matteo,Longo,16,M,5.2,13,4.9,ottimo,bocciato
2846,Nicole,Rinaldi,15,F,6.5,198,4.6,sufficente,bocciato
2847,Sara,Marino,19,F,3.6,91,8.7,buono,promosso
2848,Anna,Bianchi,19,F,2.1,41,8.9,buono,promosso
2849,Francesca,Ferrari,15,F,7.9,202,6.3,sufficente,promosso
2850,Martina,Piras,17,F,3.2,214,8.3,sufficente,promosso
2851,Cristina,Farina,17,F,1.1,211,9.7,scarso,bocciato
2852,Giovanni,Longo,17,M,7.9,24,4.0,scarso,bocciato
2853,Davide,Hallal,18,M,3.5,136,4.4,scarso,bocciato
2854,Riccardo,Bellini,19,M,2.9,7,4.5,buono,bocciato
2855,Sara,Moretti,17,F,4.1,118,6.0,buono,promosso
2856,Riccardo,Pellegrini,20,M,3.9,100,7.8,sufficente,promosso
2857,Luca,Bianchi,17,M,7.5,137,6.7,sufficente,promosso
2858,Beatrice,Grassi,15,F,3.0,122,5.1,sufficente,bocciato
2859,Alessandra,Moretti,14,F,2.8,115,5.0,buono,bocciato
2860,Alice,Mancini,16,F,3.9,119,9.5,buono,promosso
2861,Marta,Romano,19,F,5.9,81,9.1,sufficente,promosso
2862,Simone,Rinaldi,14,M,4.9,160,5.9,buono,promosso
2863,Agamennone,Piras,15,M,7.2,23,7.3,sufficente,promosso
2864,Francesca,Marchetti,14,F,2.5,194,5.7,sufficente,promosso
2865,Jack,Giordano,15,M,0.5,81,9.4,scarso,bocciato
2866,Daniele,Santoro,19,M,1.8,207,5.9,ottimo,promosso
2867,Antonio,Pellegrini,19,M,3.5,135,8.5,scarso,bocciato
2868,Vincenzo,De Santis,19,M,1.5,216,8.2,sufficente,promosso
2869,Barbara,Cavallaro,16,F,0.5,59,9.7,scarso,bocciato
2870,Ezechiele,Romano,18,M,6.2,78,4.5,scarso,bocciato
2871,Gabriele,Lopes,19,M,2.2,141,6.0,sufficente,promosso
2872,Maurizio,Farina,15,M,7.6,58,8.8,sufficente,promosso
2873,Alice,Conti,14,F,1.0,24,9.3,buono,promosso
2874,Stefano,Martini,19,M,4.8,93,4.0,ottimo,bocciato
2875,Claudia,Mancini,17,F,6.0,55,5.7,ottimo,promosso
2876,Nicola,Orlando,16,M,3.3,219,7.3,scarso,bocciato
2877,Emanuele,Conti,14,M,7.4,151,7.5,buono,promosso
2878,Pdor,Valentini,16,M,2.0,48,6.0,buono,promosso
2879,Ilaria,Bellini,16,F,1.8,51,4.3,sufficente,bocciato
2880,Roberta,Costa,17,F,2.6,43,4.8,ottimo,bocciato
2881,Cristina,De Luca,17,F,5.5,5,5.7,scarso,bocciato
2882,Simone,Leone,20,M,4.3,185,7.8,sufficente,promosso
2883,Camilla,Gallo,19,F,3.3,21,8.8,buono,promosso
2884,Claudio,Marino,20,M,8.0,34,7.2,scarso,bocciato
2885,Fabio,Russo,14,M,1.3,216,4.3,sufficente,bocciato
2886,Nicole,Farina,16,F,4.4,165,8.6,sufficente,promosso
2887,Jack,Zhing,19,M,7.0,77,5.6,scarso,bocciato
2888,Camilla,Rizzo,17,F,3.1,205,7.4,sufficente,promosso
2889,Paola,Barbieri,19,F,3.4,97,7.0,sufficente,promosso
2890,Giulia,Grassi,20,F,7.4,211,4.4,ottimo,bocciato
2891,Alessandro,Rizzo,17,M,2.0,69,8.5,buono,promosso
2892,Daniele,Ferrari,19,M,4.2,44,9.1,scarso,bocciato
2893,Fabio,Valentini,17,M,4.6,55,7.2,scarso,bocciato
2894,Silvia,Orlando,15,F,3.3,34,6.5,scarso,bocciato
2895,Simone,Esposito,16,M,4.6,24,5.3,buono,bocciato
2896,Federica,Galli,19,F,6.2,200,7.5,sufficente,promosso
2897,Chiara,Fontana,20,F,1.8,29,6.4,scarso,bocciato
2898,Dino,Moretti,19,M,5.3,152,7.9,sufficente,promosso
2899,Gabriele,Fabbri,17,M,0.0,91,7.9,sufficente,promosso
2900,Emanuele,Costa,19,M,4.5,26,8.0,scarso,bocciato
2901,Daniele,Orlando,19,M,6.6,47,8.1,sufficente,promosso
2902,Eleonora,Gallo,14,F,2.9,218,9.9,sufficente,promosso
2903,Francesco,Valentini,19,M,5.7,69,6.6,sufficente,promosso
2904,Gabriele,Piras,16,M,1.3,182,9.5,sufficente,promosso
2905,Roberta,De Santis,14,F,1.6,35,8.5,buono,promosso
2906,Davide,Mariani,16,M,1.0,181,4.6,scarso,bocciato
2907,Barbara,Orlando,15,F,5.6,129,4.5,buono,bocciato
2908,Marta,Moretti,20,F,7.4,185,5.0,buono,bocciato
2909,Roberta,Monti,16,F,7.9,10,7.1,scarso,bocciato
2910,Alessandro,De Santis,16,M,6.0,211,6.6,sufficente,promosso
2911,Salvatore,Serra,17,M,7.2,33,6.0,buono,promosso
2912,Alessandro,Barbieri,17,M,5.0,194,8.2,scarso,bocciato
2913,Agamennone,Ferrari,18,M,6.2,47,5.9,scarso,bocciato
2914,Veronica,Galli,20,F,5.5,90,9.1,buono,promosso
2915,Cristina,Zhing,19,F,5.2,58,4.1,sufficente,bocciato
2916,Giulia,Fabbri,16,F,7.3,30,5.8,sufficente,promosso
2917,Vincenzo,Rossi,15,M,5.2,16,8.7,ottimo,promosso
2918,Salvatore,Orlando,19,M,7.4,19,6.5,scarso,bocciato
2919,Claudia,Crodino,20,F,6.6,67,6.7,sufficente,promosso
2920,Matteo,Bianchi,15,M,5.6,61,8.4,sufficente,promosso
2921,Ilaria,Mariani,16,F,1.5,116,9.0,sufficente,promosso
2922,Veronica,Barbieri,16,F,4.6,67,7.1,sufficente,promosso
2923,Alice,Santoro,20,F,5.6,207,6.3,sufficente,promosso
2924,Giulia,Cavallaro,20,F,7.2,144,8.4,buono,promosso
2925,Tommaso,Galli,20,M,7.0,86,6.2,sufficente,promosso
2926,Sofia,Santoro,16,F,7.7,43,7.7,sufficente,promosso
2927,Cristina,Marchetti,20,F,4.3,59,5.2,scarso,bocciato
2928,Daniele,Crodino,18,M,1.3,130,6.5,sufficente,promosso
2929,Eleonora,De Santis,14,F,0.2,187,9.5,scarso,bocciato
2930,Michele,Rizzo,18,M,6.6,94,4.3,scarso,bocciato
2931,Alessia,Longo,17,F,5.9,67,8.5,scarso,bocciato
2932,Riccardo,Giordano,17,M,6.7,49,5.7,buono,promosso
2933,Alfio,De Santis,17,M,0.5,145,9.6,ottimo,promosso
2934,Filippo,Pdor,15,M,0.8,79,6.2,sufficente,promosso
2935,Sara,Galli,19,F,6.6,72,9.7,ottimo,promosso
2936,Salvatore,Bellini,20,M,1.2,163,9.2,ottimo,promosso
2937,Marta,Conti,18,F,6.3,77,4.5,sufficente,bocciato
2938,Michele,Bianchi,20,M,1.4,91,9.3,sufficente,promosso
2939,Valentina,Gentile,19,F,1.3,205,4.2,buono,bocciato
2940,Beatrice,Villa,14,F,7.1,195,5.9,scarso,bocciato
2941,Chiara,Romano,15,F,2.1,136,9.1,scarso,bocciato
2942,Federico,Pellegrini,20,M,3.9,185,4.8,ottimo,bocciato
2943,Pdor,Santoro,17,M,4.3,136,9.7,sufficente,promosso
2944,Francesca,Bellini,15,F,5.9,161,6.2,sufficente,promosso
2945,Silvia,Monti,18,F,7.2,198,4.5,buono,bocciato
2946,Martina,Barbieri,18,F,1.0,42,5.5,scarso,bocciato
2947,Laura,Conti,19,F,7.7,86,6.7,scarso,bocciato
2948,Giulia,Villa,17,F,4.4,149,8.2,sufficente,promosso
2949,Matteo,Grassi,17,M,7.8,32,7.2,buono,promosso
2950,Elisa,Barbieri,16,F,6.0,137,9.0,buono,promosso
2951,Antonio,Moretti,16,M,4.6,24,4.1,sufficente,bocciato
2952,Filippo,Marino,16,M,4.1,132,8.7,buono,promosso
2953,Luca,Cattaneo,18,M,7.0,128,9.7,ottimo,promosso
2954,Laura,Bianchi,20,F,1.3,79,7.1,sufficente,promosso
2955,Cristina,De Santis,15,F,3.1,144,6.7,sufficente,promosso
2956,Laura,Farina,14,F,6.7,182,9.8,buono,promosso
2957,Ilaria,Ricci,15,F,2.9,38,7.5,buono,promosso
2958,Nicole,Monti,16,F,8.0,94,7.3,ottimo,promosso
2959,Dino,Pdor,15,M,6.1,220,4.4,sufficente,bocciato
2960,Sofia,Leone,15,F,7.5,113,6.7,scarso,bocciato
2961,Vincenzo,Longo,18,M,2.5,219,9.0,sufficente,promosso
2962,Stefano,Rossi,14,M,4.6,45,9.8,buono,promosso
2963,Simone,Mancini,15,M,0.7,193,4.3,buono,bocciato
2964,Beatrice,Colombo,19,F,6.4,93,8.4,sufficente,promosso
2965,Gabriele,Rinaldi,20,M,7.5,98,4.3,scarso,bocciato
2966,Claudio,Mariani,20,M,1.2,13,6.1,buono,promosso
2967,Alberto,Esposito,18,M,6.4,76,9.3,ottimo,promosso
2968,Salvatore,Fontana,14,M,5.3,57,6.9,buono,promosso
2969,Davide,Bellini,20,M,2.1,143,9.1,sufficente,promosso
2970,Gabriele,Monti,14,M,0.4,185,5.2,sufficente,bocciato
2971,Roberta,Santoro,18,F,1.1,14,5.3,buono,bocciato
2972,Dino,Sanna,19,M,2.8,0,5.8,buono,promosso
2973,Antonio,Leone,16,M,0.8,191,6.0,buono,promosso
2974,Beatrice,De Santis,14,F,2.7,130,6.4,ottimo,promosso
2975,Giulia,De Luca,19,F,1.9,55,9.7,sufficente,promosso
2976,Eleonora,Costa,15,F,1.1,166,8.6,scarso,bocciato
2977,Andrea,Barbieri,17,M,4.9,168,7.7,sufficente,promosso
2978,Simona,Leone,19,F,3.2,92,6.6,buono,promosso
2979,Chiara,Barbieri,18,F,2.1,140,4.9,sufficente,bocciato
2980,Anna,Villa,15,F,1.6,43,9.8,scarso,bocciato
2981,Angela,Farina,18,F,3.0,83,7.2,sufficente,promosso
2982,Vincenzo,Serra,19,M,0.7,19,8.0,ottimo,promosso
2983,Nicole,Grassi,18,F,1.5,35,8.9,ottimo,promosso
2984,Giulia,Rinaldi,14,F,2.7,48,4.7,sufficente,bocciato
2985,Giuseppe,Orlando,18,M,5.0,187,6.3,scarso,bocciato
2986,Elena,Valentini,18,F,6.7,55,8.3,buono,promosso
2987,Antonio,Mariani,15,M,2.0,131,9.6,buono,promosso
2988,Simona,De Luca,17,F,2.4,208,5.6,buono,promosso
2989,Ezechiele,Giordano,18,M,3.6,69,4.1,sufficente,bocciato
2990,Michele,Cavallaro,14,M,6.4,37,8.8,sufficente,promosso
2991,Agamennone,Romano,15,M,6.6,192,4.9,buono,bocciato
2992,Nicole,Russo,18,F,5.0,13,5.7,sufficente,promosso
2993,Laura,Crodino,18,F,5.2,89,6.0,sufficente,promosso
2994,Vincenzo,Gentile,20,M,6.0,103,9.2,sufficente,promosso
2995,Camilla,Piras,20,F,4.0,45,5.4,sufficente,promosso
2996,Chiara,De Luca,14,F,5.9,217,6.3,sufficente,promosso
2997,Riccardo,Rinaldi,17,M,2.7,84,8.2,sufficente,promosso
2998,Riccardo,Cavallaro,17,M,3.3,214,8.9,buono,promosso
2999,Chiara,Rossi,16,F,4.9,191,4.1,sufficente,bocciato
3000,Claudia,Romano,18,F,7.7,70,6.4,ottimo,promosso
3001,Anna,Rinaldi,14,F,2.4,151,8.1,buono,promosso
3002,Alice,Rizzo,20,F,6.4,152,4.4,ottimo,bocciato
3003,Chiara,Conti,15,F,3.9,46,4.8,sufficente,bocciato
3004,Alessia,Villa,19,F,7.4,184,7.3,buono,promosso
3005,Nicole,Gallo,16,F,1.7,95,9.5,sufficente,promosso
3006,Laura,Russo,17,F,4.9,116,6.7,scarso,bocciato
3007,Francesco,Sala,15,M,5.5,215,8.4,sufficente,promosso
3008,Federico,Gallo,15,M,6.6,159,6.9,sufficente,promosso
3009,Alice,Galli,14,F,2.2,159,8.3,scarso,bocciato
3010,Maurizio,Ferraro,15,M,6.8,34,8.8,buono,promosso
3011,Elena,Monti,20,F,0.6,208,5.2,sufficente,bocciato
3012,Federica,Sanna,19,F,5.1,202,4.2,ottimo,bocciato
3013,Maria,Hallal,18,F,8.0,38,5.3,ottimo,bocciato
3014,Giuseppe,Ferrari,17,M,2.9,54,9.7,ottimo,promosso
3015,Valentina,Galli,16,F,3.4,118,9.4,sufficente,promosso
3016,Matteo,Marchetti,15,M,1.1,179,7.4,scarso,bocciato
3017,Claudio,Giordano,18,M,7.5,201,6.0,sufficente,promosso
3018,Alessandro,Caruso,14,M,5.4,16,7.6,buono,promosso
3019,Chiara,Costa,15,F,2.1,152,9.9,ottimo,promosso
3020,Silvia,Sanna,14,F,6.6,109,6.6,sufficente,promosso
3021,Daniele,Cattaneo,19,M,2.4,149,4.2,sufficente,bocciato
3022,Giulia,Grassi,16,F,2.8,41,8.7,buono,promosso
3023,Daniele,Farina,18,M,7.5,94,7.2,ottimo,promosso
3024,Fabio,Santoro,17,M,1.6,1,7.7,ottimo,promosso
3025,Chiara,Valentini,15,F,1.9,8,8.8,scarso,bocciato
3026,Alessia,Longo,17,F,1.2,186,7.5,buono,promosso
3027,Ilaria,Ferrari,14,F,5.6,199,6.6,scarso,bocciato
3028,Beatrice,Rossi,19,F,7.8,56,8.0,sufficente,promosso
3029,Alessia,Russo,17,F,0.0,0,7.9,buono,promosso
3030,Paolo,Lopes,16,M,3.5,202,8.8,buono,promosso
3031,Tommaso,Grassi,14,M,1.5,61,4.1,buono,bocciato
3032,Pdor,Monti,20,M,7.8,65,8.9,sufficente,promosso
3033,Davide,Ferrari,14,M,1.1,46,8.7,buono,promosso
3034,Tommaso,Russo,14,M,4.1,197,5.3,scarso,bocciato
3035,Anna,Farina,19,F,0.5,62,4.3,scarso,bocciato
3036,Giovanni,Mancini,18,M,2.3,155,7.8,buono,promosso
3037,Luca,Bianchi,19,M,2.5,126,7.5,sufficente,promosso
3038,Federico,Ferrari,17,M,3.7,116,6.5,sufficente,promosso
3039,Daniele,Romano,14,M,0.0,29,8.0,scarso,bocciato
3040,Alessia,Conti,14,F,3.0,90,6.6,buono,promosso
3041,Paola,Longo,16,F,5.4,171,5.5,ottimo,promosso
3042,Anna,Lopes,18,F,6.6,118,9.8,scarso,bocciato
3043,Filippo,Mariani,16,M,6.1,217,9.8,sufficente,promosso
3044,Claudia,Giordano,15,F,1.3,206,8.0,sufficente,promosso
3045,Riccardo,Lombardi,17,M,6.1,25,4.3,buono,bocciato
3046,Agamennone,Sanna,15,M,3.6,192,6.6,sufficente,promosso
3047,Sofia,Valentini,14,F,2.5,164,10.0,sufficente,promosso
3048,Anna,Bellini,16,F,5.1,90,9.5,buono,promosso
3049,Barbara,Costa,15,F,1.4,189,5.1,sufficente,bocciato
3050,Barbara,Romano,15,F,7.5,211,9.9,sufficente,promosso
3051,Michele,Mariani,19,M,6.9,193,8.3,buono,promosso
3052,Salvatore,Sala,14,M,0.8,70,6.7,sufficente,promosso
3053,Maurizio,Grassi,19,M,1.2,76,7.4,sufficente,promosso
3054,Giovanni,Gallo,18,M,4.6,161,9.0,sufficente,promosso
3055,Paolo,Giordano,14,M,3.0,68,9.7,sufficente,promosso
3056,Riccardo,Zhing,15,M,0.6,207,5.8,sufficente,promosso
3057,Ezechiele,Gentile,16,M,3.2,174,8.5,buono,promosso
3058,Maria,Russo,19,F,2.2,133,8.3,buono,promosso
3059,Alessia,Mancini,16,F,0.8,149,6.4,sufficente,promosso
3060,Claudio,Marchetti,19,M,1.0,151,5.6,buono,promosso
3061,Pdor,Serra,19,M,2.3,144,4.5,scarso,bocciato
3062,Matteo,Fabbri,17,M,3.0,108,5.9,buono,promosso
3063,Sara,Piras,14,F,5.0,172,7.9,buono,promosso
3064,Sara,Conti,20,F,5.5,122,4.8,buono,bocciato
3065,Vincenzo,Cavallaro,16,M,3.0,68,4.5,scarso,bocciato
3066,Alessandro,Marchetti,18,M,4.7,17,6.4,buono,promosso
3067,Alfio,Gentile,18,M,1.8,3,7.8,sufficente,promosso
3068,Giuseppe,Ferraro,16,M,0.2,179,8.9,scarso,bocciato
3069,Lorenzo,Ricci,19,M,4.6,158,5.9,sufficente,promosso
3070,Davide,Greco,18,M,4.9,11,4.9,sufficente,bocciato
3071,Filippo,Cattaneo,15,M,3.5,5,7.3,sufficente,promosso
3072,Chiara,De Luca,20,F,0.5,70,8.3,buono,promosso
3073,Paola,Valentini,18,F,6.0,79,4.3,sufficente,bocciato
3074,Antonio,Gentile,17,M,0.8,120,8.4,sufficente,promosso
3075,Beatrice,Piras,16,F,5.2,124,9.6,scarso,bocciato
3076,Cristina,Esposito,14,F,6.1,89,9.4,sufficente,promosso
3077,Ilaria,Romano,19,F,5.0,199,9.9,buono,promosso
3078,Tommaso,Mariani,18,M,4.0,147,4.8,sufficente,bocciato
3079,Beatrice,De Luca,14,F,3.0,191,5.0,sufficente,bocciato
3080,Sofia,Crodino,19,F,4.9,200,8.7,sufficente,promosso
3081,Elena,Villa,17,F,5.7,106,4.4,sufficente,bocciato
3082,Marco,Pellegrini,19,M,2.8,11,5.4,sufficente,promosso
3083,Laura,Villa,19,F,7.9,122,4.8,sufficente,bocciato
3084,Nicola,Bruno,15,M,0.5,53,7.0,sufficente,promosso
3085,Alessandro,Zhing,19,M,2.4,187,5.7,sufficente,promosso
3086,Alessia,Caruso,19,F,1.2,55,8.7,buono,promosso
3087,Gabriele,Giordano,16,M,5.6,3,5.3,buono,bocciato
3088,Michele,Barbieri,19,M,5.7,92,4.1,sufficente,bocciato
3089,Barbara,Piras,14,F,1.9,192,4.9,buono,bocciato
3090,Ezechiele,Rossi,15,M,1.6,16,8.0,scarso,bocciato
3091,Sara,Russo,18,F,6.0,66,7.5,buono,promosso
3092,Simona,Rossi,17,F,3.2,94,6.1,sufficente,promosso
3093,Daniele,Costa,14,M,6.5,39,6.4,sufficente,promosso
3094,Gabriele,Longo,18,M,5.6,90,6.4,sufficente,promosso
3095,Claudia,Moretti,15,F,6.6,8,7.1,sufficente,promosso
3096,Barbara,Lopes,17,F,0.7,19,9.9,ottimo,promosso
3097,Stefano,Lombardi,15,M,5.9,25,6.9,buono,promosso
3098,Cristina,Farina,20,F,2.9,22,9.9,sufficente,promosso
3099,Laura,Lombardi,18,F,4.2,125,8.4,buono,promosso
3100,Barbara,Esposito,14,F,1.6,141,9.7,sufficente,promosso
3101,Andrea,Costa,17,M,7.7,143,6.7,sufficente,promosso
3102,Ilaria,Crodino,15,F,4.2,78,8.6,buono,promosso
3103,Paolo,Fontana,17,M,0.3,191,8.7,sufficente,promosso
3104,Giovanni,Pellegrini,17,M,5.3,145,8.9,sufficente,promosso
3105,Angela,Rinaldi,15,F,5.6,60,6.1,buono,promosso
3106,Simone,De Luca,17,M,7.2,10,5.5,scarso,bocciato
